Category,Brand,Type_Price,Name,Type_Weight,Type_Price_per,Image,Price,Price_per,Sub-Category
Frescos,Continente,/kg,Borrego Nacional Perna                                      ,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4371582(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,8,99","€,8,99",Talho
Frescos,Continente,/kg,Borrego Nacional Metades                                    ,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4371585(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,7,99","€,39,95",Talho
Frescos,Continente,/kg,Porco Costeletas Lombo,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4440979(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,99","€,1,17",Talho
Frescos,Continente,/kg,Borrego Inteiro,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2428113(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,7,99","€,111,86",Talho
Frescos,Continente,/kg,Porco Costeletas Embalagem Familiar,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4230946(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,4,09","€,4,91",Talho
Frescos,Continente,/kg,Novilho Bife Vazio Baixo,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4231797(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,11,29","€,4,40",Talho
Frescos,Continente,/kg,Entrecosto de Porco para Grelhar,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4418840(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,59","€,3,16",Talho
Frescos,Continente,/kg,Bovino Estufar,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5436580(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,6,37","€,6,37",Talho
Frescos,Continente,/kg,Novilho Bife da Vazia,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=3706153(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,11,29","€,6,21",Talho
Frescos,Continente,/kg,Bovino Bife Traseiro,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=3791794(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,99","€,1,26",Talho
Frescos,Continente,/kg,Coelho Inteiro,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=3882256(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,4,99","€,5,99",Talho
Frescos,Continente,/kg,Porco Bifanas Familiar,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4285344(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,95","€,2,15",Talho
Frescos,Continente,/kg,Bife de Peru,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4460224(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,6,48","€,3,95",Talho
Frescos,Continente,/kg,Frango Inteiro,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4234958(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,1,58","€,2,05",Talho
Frescos,Continente,/kg,Borrego Nacional Quartos Traseiros,gr,none,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5240897(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,8,99",€,Talho
Frescos,Lusiaves,/kg,Coxas de Peru,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2691565(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,99","€,2,70",Talho
Frescos,Igp Açores,/kg,Novilho Bife do Redondo,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4418580(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,14,99","€,4,95",Talho
Frescos,Indubeira,/kg,Secretos de Porco Congelados,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=6050817(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,99","€,5,39",Talho
Frescos,Quinta Dos Açores,/un,Hambúrguer Congelado de Bovino Gourmet,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5794833(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,99","€,10,23",Talho
Frescos,Igp Açores,/kg,Novilho Escalopes,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4813154(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,15,99","€,1,60",Talho
Frescos,,/kg,Vitela Alcatra Skin Pack,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5144282(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,18,49","€,2,50",Talho
Frescos,,/un,Bovino Dobrada,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5589022(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,79","€,7,97",Talho
Frescos,Selecção,/kg,Coelho Olho Preto Inteiro,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4105232(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,99","€,6,59",Talho
Frescos,Herança Do Alentejo,/kg,Jardineira de Vitela,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5058940(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,10,19","€,3,46",Talho
Frescos,Continente,/un,Porco Entremeada 100% Nacional,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5611902(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,75","€,6,11",Talho
Frescos,Continente,/kg,Porco Rim,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2231827(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,89","€,1,56",Talho
Frescos,Selecção,/kg,Bifes de Peru do Campo,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2494005(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,9,98","€,4,49",Talho
Frescos,Marinhave,/un,Pato Moelas,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4131357(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,4,99","€,7,13",Talho
Frescos,Marinhave,/kg,Pato Perna Congelada,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4283251(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,99","€,2,88",Talho
Frescos,Selecção,/un,Almôndegas de Bovino Carne Alentejana Fácil & Bom,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5603585(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,99","€,17,11",Talho
Frescos,Continente,/un,Hamburger de Frango Congelado,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5153074(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,99","€,7,49",Talho
Frescos,Lusiaves,/kg,Frango Completo em Pedaços,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2691542(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,59","€,2,62",Talho
Frescos,Igp Açores,/kg,Novilho Bife Alcatra,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4812947(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,16,99","€,5,95",Talho
Frescos,Montaraz,/un,Presa de Porco Preto,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5672111(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,00","€,20,00",Talho
Frescos,,/kg,Frango Camponês,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5254670(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,99","€,5,98",Talho
Frescos,Lusiaves,/kg,Galinha Inteira com Miudos,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2691575(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,99","€,2,39",Talho
Frescos,Lusiaves,/kg,Pescoços de Frango,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=3999976(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,29","€,1,15",Talho
Frescos,Lusiaves,/kg,Rolo de Carne de Aves,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=6136624(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,7,99","€,5,59",Talho
Frescos,Lusiaves,/kg,Bife de Frango Extrafino,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2691549(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,7,49","€,3,74",Talho
Frescos,Igp Açores,/kg,Novilho Açores Assar,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4418618(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,12,49","€,10,62",Talho
Frescos,,/kg,Porco Entrecosto Metades Congelado,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4444021(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,99","€,5,99",Talho
Frescos,Continente,/un,Bifes da Perna de Porco Finíssimos,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5324062(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,00","€,10,00",Talho
Frescos,,/kg,Bovino Picanha (UK / Escócia),gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4798807(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,16,99","€,11,89",Talho
Frescos,Lusiaves,/kg,Frango Moelas,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2932246(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,25","€,3,94",Talho
Frescos,Selecção,/kg,Bife de Alcatra de Novilho Carne Alentejana,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5504795(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,15,99","€,4,00",Talho
Frescos,Igp Açores,/kg,Novilho Escalopes Skin Pack,gr,none,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5740685(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,14,99",€,Talho
Frescos,,/kg,Vazia de Vitela Skin Pack Europa,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5144263(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,21,99","€,5,50",Talho
Frescos,Continente,/kg,Porco Bucho Cozido,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5845153(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,49","€,3,07",Talho
Frescos,Selecção,/un,Bovino Bife do Vazio Baixo para Grelhar,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5378289(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,50","€,27,50",Talho
Frescos,Campoaves,/kg,Míudos de Frango do Campo,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2465517(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,3,69","€,2,03",Talho
Frescos,Continente,/kg,Cabrito Inteiro com Cabeça,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4371700(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,13,98","€,73,88",Talho
Frescos,Selecção,/kg,Peito de Frango do Campo,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2818798(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,8,39","€,4,95",Talho
Frescos,Montaraz,/un,Lombinho de Porco Preto,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5672115(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,5,00","€,20,00",Talho
Frescos,Lusiaves,/kg,Asas de Peru,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=2691562(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,29","€,1,60",Talho
Frescos,Continente,/un,Entremeada Fatiada de Porco Finíssimos,gr,/kg,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=5328971(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,2,00","€,10,00",Talho
Frescos,Igp Açores,/kg,Novilho Bife Picanha Açores,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4812616(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,16,99","€,5,95",Talho
Frescos,Igp Açores,/kg,Novilho Costeletas,gr,/un,https://media.continente.pt/Sonae.eGlobal.Presentation.Web.Media/media.axd?resourceSearchType=2&resource=ProductId=4418619(eCsf$RetekProductCatalog$MegastoreContinenteOnline$Continente)&siteId=1&channelId=1&width=150&height=150&defaultOptions=1,"€,16,99","€,7,05",Talho
